Plancode,CruiseID,TripNR,MidasTripActionID,StartDate,EndDate,Code,Latitude,Longitude,StartLat,StartLong,StopLat,StopLong,VAlID,Depth,NValue,ParameterGroup,ParamShort,UnitResult,Source,Flag
,,3418,,,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,3418,,,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,3418,,,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,3418,,,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,3418,,,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,3418,,,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,3418,,,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,3418,,,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,3418,,,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,3418,,,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,3418,,,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,3418,,,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,3418,,,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,3418,,,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,3418,,,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,3418,,,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,3418,,,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,3418,,,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,3418,,,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,3418,,,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,3418,,,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,3418,,,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,130,51.27083333,2.905,,,,,,,,Nutrients,,,,
,,307,,21-Aug-02,,130,51.27083333,2.905,,,,,,,,Nutrients,,,,
,,307,,21-Aug-02,,130,51.27083333,2.905,,,,,,,,Nutrients,,,,
,,307,,21-Aug-02,,130,51.27083333,2.905,,,,,,,,Nutrients,,,,
,,307,,21-Aug-02,,130,51.27083333,2.905,,,,,,,,Nutrients,,,,
,,307,,21-Aug-02,,130,51.27083333,2.905,,,,,,,,SPM,,,,
,,307,,21-Aug-02,,130,51.27083333,2.905,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,130,51.27083333,2.905,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,130,51.27083333,2.905,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,130,51.27083333,2.905,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,130,51.27083333,2.905,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,130,51.27083333,2.905,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,130,51.27083333,2.905,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,130,51.27083333,2.905,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,130,51.27083333,2.905,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,130,51.27083333,2.905,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,130,51.27083333,2.905,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,130,51.27083333,2.905,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,230,51.30833333,2.85,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,230,51.30833333,2.85,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,230,51.30833333,2.85,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,230,51.30833333,2.85,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,230,51.30833333,2.85,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,230,51.30833333,2.85,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,230,51.30833333,2.85,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,230,51.30833333,2.85,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,230,51.30833333,2.85,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,230,51.30833333,2.85,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,230,51.30833333,2.85,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,230,51.30833333,2.85,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,230,51.30833333,2.85,,,,,,,,Nutrients,,,,
,,307,,21-Aug-02,,230,51.30833333,2.85,,,,,,,,Nutrients,,,,
,,307,,21-Aug-02,,230,51.30833333,2.85,,,,,,,,Nutrients,,,,
,,307,,21-Aug-02,,230,51.30833333,2.85,,,,,,,,Nutrients,,,,
,,307,,21-Aug-02,,230,51.30833333,2.85,,,,,,,,Nutrients,,,,
,,307,,21-Aug-02,,230,51.30833333,2.85,,,,,,,,SPM,,,,
,,307,,21-Aug-02,,230,51.30833333,2.85,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,230,51.30833333,2.85,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,230,51.30833333,2.85,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,230,51.30833333,2.85,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,230,51.30833333,2.85,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,230,51.30833333,2.85,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,230,51.30833333,2.85,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,230,51.30833333,2.85,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,700,51.37666667,3.22,,,,,,,,Nutrients,,,,
,,307,,21-Aug-02,,700,51.37666667,3.22,,,,,,,,Nutrients,,,,
,,307,,21-Aug-02,,700,51.37666667,3.22,,,,,,,,Nutrients,,,,
,,307,,21-Aug-02,,700,51.37666667,3.22,,,,,,,,SPM,,,,
,,307,,21-Aug-02,,700,51.37666667,3.22,,,,,,,,Nutrients,,,,
,,307,,21-Aug-02,,700,51.37666667,3.22,,,,,,,,Nutrients,,,,
,,307,,21-Aug-02,,700,51.37666667,3.22,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,700,51.37666667,3.22,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,700,51.37666667,3.22,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,700,51.37666667,3.22,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,700,51.37666667,3.22,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,700,51.37666667,3.22,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,700,51.37666667,3.22,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,700,51.37666667,3.22,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,700,51.37666667,3.22,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,700,51.37666667,3.22,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,700,51.37666667,3.22,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,700,51.37666667,3.22,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,700,51.37666667,3.22,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,700,51.37666667,3.22,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,700,51.37666667,3.22,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,700,51.37666667,3.22,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,700,51.37666667,3.22,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,700,51.37666667,3.22,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,700,51.37666667,3.22,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,700,51.37666667,3.22,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,780,51.47116667,3.058,,,,,,,,Nutrients,,,,
,,307,,21-Aug-02,,780,51.47116667,3.058,,,,,,,,Nutrients,,,,
,,307,,21-Aug-02,,780,51.47116667,3.058,,,,,,,,Nutrients,,,,
,,307,,21-Aug-02,,780,51.47116667,3.058,,,,,,,,Nutrients,,,,
,,307,,21-Aug-02,,780,51.47116667,3.058,,,,,,,,SPM,,,,
,,307,,21-Aug-02,,780,51.47116667,3.058,,,,,,,,Nutrients,,,,
,,307,,21-Aug-02,,780,51.47116667,3.058,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,780,51.47116667,3.058,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,780,51.47116667,3.058,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,780,51.47116667,3.058,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,780,51.47116667,3.058,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,780,51.47116667,3.058,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,780,51.47116667,3.058,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,780,51.47116667,3.058,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,780,51.47116667,3.058,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,780,51.47116667,3.058,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,780,51.47116667,3.058,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,780,51.47116667,3.058,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,780,51.47116667,3.058,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,780,51.47116667,3.058,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,780,51.47116667,3.058,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,780,51.47116667,3.058,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,780,51.47116667,3.058,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,780,51.47116667,3.058,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,780,51.47116667,3.058,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,780,51.47116667,3.058,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,330,51.43333333,2.80833333,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,330,51.43333333,2.80833333,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,330,51.43333333,2.80833333,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,330,51.43333333,2.80833333,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,330,51.43333333,2.80833333,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,330,51.43333333,2.80833333,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,330,51.43333333,2.80833333,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,330,51.43333333,2.80833333,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,330,51.43333333,2.80833333,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,330,51.43333333,2.80833333,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,330,51.43333333,2.80833333,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,330,51.43333333,2.80833333,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,330,51.43333333,2.80833333,,,,,,,,Nutrients,,,,
,,307,,21-Aug-02,,330,51.43333333,2.80833333,,,,,,,,Nutrients,,,,
,,307,,21-Aug-02,,330,51.43333333,2.80833333,,,,,,,,SPM,,,,
,,307,,21-Aug-02,,330,51.43333333,2.80833333,,,,,,,,Nutrients,,,,
,,307,,21-Aug-02,,330,51.43333333,2.80833333,,,,,,,,Nutrients,,,,
,,307,,21-Aug-02,,330,51.43333333,2.80833333,,,,,,,,Nutrients,,,,
,,307,,21-Aug-02,,330,51.43333333,2.80833333,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,330,51.43333333,2.80833333,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,330,51.43333333,2.80833333,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,330,51.43333333,2.80833333,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,330,51.43333333,2.80833333,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,330,51.43333333,2.80833333,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,330,51.43333333,2.80833333,,,,,,,,Pigments,,,,
,,307,,21-Aug-02,,330,51.43333333,2.80833333,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,120,51.185,2.70116667,,,,,,,,Nutrients,,,,
,,309,,23-Aug-02,,120,51.185,2.70116667,,,,,,,,Nutrients,,,,
,,309,,23-Aug-02,,120,51.185,2.70116667,,,,,,,,SPM,,,,
,,309,,23-Aug-02,,120,51.185,2.70116667,,,,,,,,Nutrients,,,,
,,309,,23-Aug-02,,120,51.185,2.70116667,,,,,,,,Nutrients,,,,
,,309,,23-Aug-02,,120,51.185,2.70116667,,,,,,,,Nutrients,,,,
,,309,,23-Aug-02,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,120,51.185,2.70116667,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,215,51.27666667,2.61333333,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,215,51.27666667,2.61333333,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,215,51.27666667,2.61333333,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,215,51.27666667,2.61333333,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,215,51.27666667,2.61333333,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,215,51.27666667,2.61333333,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,215,51.27666667,2.61333333,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,215,51.27666667,2.61333333,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,215,51.27666667,2.61333333,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,215,51.27666667,2.61333333,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,215,51.27666667,2.61333333,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,215,51.27666667,2.61333333,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,215,51.27666667,2.61333333,,,,,,,,Nutrients,,,,
,,309,,23-Aug-02,,215,51.27666667,2.61333333,,,,,,,,Nutrients,,,,
,,309,,23-Aug-02,,215,51.27666667,2.61333333,,,,,,,,Nutrients,,,,
,,309,,23-Aug-02,,215,51.27666667,2.61333333,,,,,,,,SPM,,,,
,,309,,23-Aug-02,,215,51.27666667,2.61333333,,,,,,,,Nutrients,,,,
,,309,,23-Aug-02,,215,51.27666667,2.61333333,,,,,,,,Nutrients,,,,
,,309,,23-Aug-02,,215,51.27666667,2.61333333,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,215,51.27666667,2.61333333,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,215,51.27666667,2.61333333,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,215,51.27666667,2.61333333,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,215,51.27666667,2.61333333,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,215,51.27666667,2.61333333,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,215,51.27666667,2.61333333,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,215,51.27666667,2.61333333,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,ZG02,51.33333333,2.5,,,,,,,,Nutrients,,,,
,,309,,23-Aug-02,,ZG02,51.33333333,2.5,,,,,,,,Nutrients,,,,
,,309,,23-Aug-02,,ZG02,51.33333333,2.5,,,,,,,,SPM,,,,
,,309,,23-Aug-02,,ZG02,51.33333333,2.5,,,,,,,,Nutrients,,,,
,,309,,23-Aug-02,,ZG02,51.33333333,2.5,,,,,,,,Nutrients,,,,
,,309,,23-Aug-02,,ZG02,51.33333333,2.5,,,,,,,,Nutrients,,,,
,,309,,23-Aug-02,,ZG02,51.33333333,2.5,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,ZG02,51.33333333,2.5,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,ZG02,51.33333333,2.5,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,ZG02,51.33333333,2.5,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,ZG02,51.33333333,2.5,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,ZG02,51.33333333,2.5,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,ZG02,51.33333333,2.5,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,ZG02,51.33333333,2.5,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,ZG02,51.33333333,2.5,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,ZG02,51.33333333,2.5,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,ZG02,51.33333333,2.5,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,ZG02,51.33333333,2.5,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,ZG02,51.33333333,2.5,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,ZG02,51.33333333,2.5,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,ZG02,51.33333333,2.5,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,ZG02,51.33333333,2.5,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,ZG02,51.33333333,2.5,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,ZG02,51.33333333,2.5,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,ZG02,51.33333333,2.5,,,,,,,,Pigments,,,,
,,309,,23-Aug-02,,ZG02,51.33333333,2.5,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,130,51.27083333,2.905,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,130,51.27083333,2.905,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,130,51.27083333,2.905,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,130,51.27083333,2.905,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,130,51.27083333,2.905,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,130,51.27083333,2.905,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,130,51.27083333,2.905,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,130,51.27083333,2.905,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,130,51.27083333,2.905,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,130,51.27083333,2.905,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,130,51.27083333,2.905,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,130,51.27083333,2.905,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,130,51.27083333,2.905,,,,,,,,Nutrients,,,,
,,343,,27-Sep-02,,130,51.27083333,2.905,,,,,,,,Nutrients,,,,
,,343,,27-Sep-02,,130,51.27083333,2.905,,,,,,,,Nutrients,,,,
,,343,,27-Sep-02,,130,51.27083333,2.905,,,,,,,,Nutrients,,,,
,,343,,27-Sep-02,,130,51.27083333,2.905,,,,,,,,Nutrients,,,,
,,343,,27-Sep-02,,130,51.27083333,2.905,,,,,,,,SPM,,,,
,,343,,27-Sep-02,,130,51.27083333,2.905,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,130,51.27083333,2.905,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,130,51.27083333,2.905,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,130,51.27083333,2.905,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,130,51.27083333,2.905,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,130,51.27083333,2.905,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,130,51.27083333,2.905,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,130,51.27083333,2.905,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,230,51.30833333,2.85,,,,,,,,Nutrients,,,,
,,343,,27-Sep-02,,230,51.30833333,2.85,,,,,,,,Nutrients,,,,
,,343,,27-Sep-02,,230,51.30833333,2.85,,,,,,,,Nutrients,,,,
,,343,,27-Sep-02,,230,51.30833333,2.85,,,,,,,,Nutrients,,,,
,,343,,27-Sep-02,,230,51.30833333,2.85,,,,,,,,Nutrients,,,,
,,343,,27-Sep-02,,230,51.30833333,2.85,,,,,,,,SPM,,,,
,,343,,27-Sep-02,,230,51.30833333,2.85,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,230,51.30833333,2.85,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,230,51.30833333,2.85,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,230,51.30833333,2.85,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,230,51.30833333,2.85,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,230,51.30833333,2.85,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,230,51.30833333,2.85,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,230,51.30833333,2.85,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,230,51.30833333,2.85,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,230,51.30833333,2.85,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,230,51.30833333,2.85,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,230,51.30833333,2.85,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,230,51.30833333,2.85,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,230,51.30833333,2.85,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,230,51.30833333,2.85,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,230,51.30833333,2.85,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,230,51.30833333,2.85,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,230,51.30833333,2.85,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,230,51.30833333,2.85,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,230,51.30833333,2.85,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,700,51.37666667,3.22,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,700,51.37666667,3.22,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,700,51.37666667,3.22,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,700,51.37666667,3.22,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,700,51.37666667,3.22,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,700,51.37666667,3.22,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,700,51.37666667,3.22,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,700,51.37666667,3.22,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,700,51.37666667,3.22,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,700,51.37666667,3.22,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,700,51.37666667,3.22,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,700,51.37666667,3.22,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,700,51.37666667,3.22,,,,,,,,Nutrients,,,,
,,343,,27-Sep-02,,700,51.37666667,3.22,,,,,,,,Nutrients,,,,
,,343,,27-Sep-02,,700,51.37666667,3.22,,,,,,,,Nutrients,,,,
,,343,,27-Sep-02,,700,51.37666667,3.22,,,,,,,,SPM,,,,
,,343,,27-Sep-02,,700,51.37666667,3.22,,,,,,,,Nutrients,,,,
,,343,,27-Sep-02,,700,51.37666667,3.22,,,,,,,,Nutrients,,,,
,,343,,27-Sep-02,,700,51.37666667,3.22,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,700,51.37666667,3.22,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,700,51.37666667,3.22,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,700,51.37666667,3.22,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,700,51.37666667,3.22,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,700,51.37666667,3.22,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,700,51.37666667,3.22,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,700,51.37666667,3.22,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,780,51.47116667,3.058,,,,,,,,Nutrients,,,,
,,343,,27-Sep-02,,780,51.47116667,3.058,,,,,,,,Nutrients,,,,
,,343,,27-Sep-02,,780,51.47116667,3.058,,,,,,,,Nutrients,,,,
,,343,,27-Sep-02,,780,51.47116667,3.058,,,,,,,,Nutrients,,,,
,,343,,27-Sep-02,,780,51.47116667,3.058,,,,,,,,Nutrients,,,,
,,343,,27-Sep-02,,780,51.47116667,3.058,,,,,,,,SPM,,,,
,,343,,27-Sep-02,,780,51.47116667,3.058,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,780,51.47116667,3.058,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,780,51.47116667,3.058,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,780,51.47116667,3.058,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,780,51.47116667,3.058,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,780,51.47116667,3.058,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,780,51.47116667,3.058,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,780,51.47116667,3.058,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,780,51.47116667,3.058,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,780,51.47116667,3.058,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,780,51.47116667,3.058,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,780,51.47116667,3.058,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,780,51.47116667,3.058,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,780,51.47116667,3.058,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,780,51.47116667,3.058,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,780,51.47116667,3.058,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,780,51.47116667,3.058,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,780,51.47116667,3.058,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,780,51.47116667,3.058,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,780,51.47116667,3.058,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,330,51.43333333,2.80833333,,,,,,,,Pigments,,,,
,,343,,27-Sep-02,,330,51.43333333,2.80833333,,,,,,,,Pigments,,,,
